Date,Hour,NUCLEAR,GAS,HYDRO,WIND,SOLAR,BIOFUEL,Total Output
2020-02-18,4,9545,213,3597,2936,0,12,16303
2020-02-18,5,9546,291,3741,2926,0,13,16517
2020-02-18,6,9550,316,3999,2950,0,14,16829
2020-02-18,7,9550,311,4349,3413,0,24,17647
2020-02-18,8,9558,308,4515,3610,0,27,18018
2020-02-18,9,9557,310,4654,3919,6,27,18473
2020-02-18,10,9558,447,5200,3999,14,27,19245
2020-02-18,11,9557,552,5132,3962,27,27,19257
2020-02-18,12,9540,599,4436,4171,47,27,18820
2020-02-18,13,9561,780,4200,4341,54,28,18964
2020-02-18,14,9560,1236,4283,3799,95,28,19001
2020-02-18,15,9558,1464,4423,3810,82,27,19364
2020-02-18,16,9553,1662,4571,3954,67,27,19834
2020-02-18,17,9543,1908,4889,3977,43,27,20387
2020-02-18,18,9548,2072,5432,3819,12,27,20910
2020-02-18,19,9547,2034,5742,3479,0,29,20831
2020-02-18,20,9543,2000,5434,3196,0,28,20201
2020-02-18,21,9541,1586,5323,3197,0,27,19674
2020-02-18,22,9544,959,4509,3143,0,27,18182
2020-02-18,23,9543,319,4381,3082,0,27,17352
2020-02-18,24,9550,208,3739,2992,0,16,16505
2020-02-19,1,9556,207,3532,2939,0,12,16246
2020-02-19,2,9555,219,3764,2497,0,9,16044
2020-02-19,3,9549,228,3899,2598,0,10,16284
2020-02-19,4,9548,310,3826,2628,0,10,16322
2020-02-19,5,9551,573,3569,2828,0,10,16531
2020-02-19,6,9550,973,3629,2172,0,15,16339
2020-02-19,7,9550,1149,4323,2645,1,24,17692
2020-02-19,8,9552,1386,4869,2701,18,27,18553
2020-02-19,9,9551,1470,5051,2420,109,27,18628
2020-02-19,10,9545,1436,4726,1882,209,27,17825
2020-02-19,11,9551,1445,4523,2045,297,27,17888
2020-02-19,12,9555,1535,4414,1697,354,27,17582
2020-02-19,13,9552,1681,4452,1702,333,27,17747
2020-02-19,14,9553,1958,4461,1178,313,27,17490
2020-02-19,15,9550,2014,4429,938,264,27,17222
2020-02-19,16,9555,2104,4549,1041,213,44,17506
2020-02-19,17,9549,2184,4864,1456,121,69,18243
2020-02-19,18,9553,2200,5306,1848,25,82,19014
2020-02-19,19,9556,2359,5712,1830,0,137,19594
2020-02-19,20,9559,2289,5752,1875,0,140,19615
2020-02-19,21,9558,2035,5464,1794,0,84,18935
2020-02-19,22,9548,2040,5082,1793,0,90,18553
2020-02-19,23,9544,1552,4219,2032,0,78,17425
2020-02-19,24,9550,1131,3737,2037,0,59,16514
2020-02-20,1,9543,752,3629,2047,0,13,15984
2020-02-20,2,9544,859,3515,2042,0,10,15970
2020-02-20,3,9548,883,3608,2058,0,9,16106
2020-02-20,4,9548,1141,4051,1590,0,9,16339
2020-02-20,5,9544,1562,3881,1380,0,10,16377
2020-02-20,6,9548,1944,4027,1215,0,14,16748
2020-02-20,7,9553,2612,4969,1188,3,24,18349
2020-02-20,8,9546,2858,5216,1213,18,27,18878
2020-02-20,9,9547,2849,5274,1386,148,28,19232
2020-02-20,10,9550,2378,5091,1617,269,28,18933
2020-02-20,11,9547,2431,4819,1493,301,27,18618
2020-02-20,12,9552,2690,4659,1395,295,28,18619
2020-02-20,13,9550,3148,4555,1133,330,27,18743
2020-02-20,14,9550,2943,4496,1081,308,27,18405
2020-02-20,15,9549,2976,4803,1220,262,28,18838
2020-02-20,16,9544,2973,4766,981,209,50,18523
2020-02-20,17,9550,3176,4836,787,110,76,18535
2020-02-20,18,9552,3639,5550,985,19,108,19853
2020-02-20,19,9552,4262,5588,982,0,183,20567
2020-02-20,20,9555,4316,5528,1059,0,199,20657
2020-02-20,21,9552,4311,5368,1075,0,200,20506
2020-02-20,22,9560,3388,5054,1204,0,194,19400
2020-02-20,23,9566,2971,4809,1427,0,188,18961
2020-02-20,24,9562,1812,4167,1801,0,92,17434
2020-02-21,1,9562,1019,4215,1873,0,68,16737
2020-02-21,2,9566,659,4348,1972,0,66,16611
2020-02-21,3,9565,565,4046,2182,0,71,16429
2020-02-21,4,9569,643,3800,2192,0,80,16284
2020-02-21,5,9567,1015,4319,2024,0,85,17010
2020-02-21,6,9567,1569,4693,1965,0,85,17879
2020-02-21,7,9570,2301,4844,2207,2,93,19017
2020-02-21,8,9567,2493,5437,2420,32,95,20044
2020-02-21,9,9560,2585,5151,2216,172,92,19776
2020-02-21,10,9561,2536,4795,2439,317,91,19739
2020-02-21,11,9554,2418,4720,2178,390,59,19319
2020-02-21,12,9559,1954,4409,2148,416,40,18526
2020-02-21,13,9560,1863,4299,2618,414,40,18794
2020-02-21,14,9561,1643,4204,2843,426,37,18714
2020-02-21,15,9557,1446,4166,2873,417,27,18486
2020-02-21,16,9553,1399,4150,3078,335,25,18540
2020-02-21,17,9554,1488,4570,2783,184,26,18605
2020-02-21,18,9565,1704,4605,3713,34,26,19647
2020-02-21,19,9564,1710,4542,4393,0,26,20235
2020-02-21,20,9562,1701,4485,4087,0,27,19862
2020-02-21,21,9566,1646,4372,3981,0,27,19592
2020-02-21,22,9566,887,4253,3914,0,27,18647
2020-02-21,23,9570,557,3640,4316,0,27,18110
2020-02-21,24,9570,374,3545,4079,0,16,17584
2020-02-22,1,9575,279,3333,3927,0,10,17124
2020-02-22,2,9575,280,3340,3844,0,0,17039
2020-02-22,3,9575,280,3384,3730,0,0,16969
2020-02-22,4,9567,280,3336,3251,0,0,16434
2020-02-22,5,9563,434,3380,3358,0,0,16735
2020-02-22,6,9560,542,3308,3338,0,0,16748
2020-02-22,7,9561,654,3438,3325,2,0,16980
2020-02-22,8,9553,662,3670,3312,28,0,17225
2020-02-22,9,9547,658,3675,3119,169,0,17168
2020-02-22,10,9540,658,3815,2771,320,0,17104
2020-02-22,11,9548,659,3781,2866,411,0,17265
2020-02-22,12,9551,659,3794,2659,426,0,17089
2020-02-22,13,9549,698,3656,2931,431,0,17265
2020-02-22,14,9553,743,3705,2398,429,0,16828
2020-02-22,15,9506,847,3770,2520,407,0,17050
2020-02-22,16,9535,1016,4098,2300,308,0,17257
2020-02-22,17,9535,1078,4359,2440,164,0,17576
2020-02-22,18,9528,1069,4755,2870,32,0,18254
2020-02-22,19,9540,1069,4514,3161,0,2,18286
2020-02-22,20,9549,1069,4296,3183,0,5,18102
2020-02-22,21,9553,1070,4298,3436,0,1,18358
2020-02-22,22,9545,734,3838,3790,0,0,17907
2020-02-22,23,9547,683,3534,3660,0,0,17424
2020-02-22,24,9562,682,3061,3204,0,0,16509
2020-02-23,1,9553,454,3005,3308,0,0,16320
2020-02-23,2,9553,272,3092,3111,0,0,16028
2020-02-23,3,9556,271,3100,3117,0,0,16044
2020-02-23,4,9566,273,3009,3118,0,0,15966
2020-02-23,5,9570,273,2990,2845,0,0,15678
2020-02-23,6,9573,153,3073,2907,0,0,15706
2020-02-23,7,9575,145,3234,2950,2,0,15906
2020-02-23,8,9577,145,3533,2883,26,0,16164
2020-02-23,9,9567,144,3636,2403,170,0,15920
2020-02-23,10,9565,143,3782,2141,296,0,15927
2020-02-23,11,9567,143,3822,2003,384,0,15919
2020-02-23,12,9570,144,3686,2346,415,0,16161
2020-02-23,13,9389,143,3686,2831,372,0,16421
2020-02-23,14,9538,142,3664,2622,399,0,16365
2020-02-23,15,9576,144,3777,2747,344,0,16588
2020-02-23,16,9573,143,3980,2277,297,0,16270
2020-02-23,17,9571,142,4575,2362,157,0,16807
2020-02-23,18,9575,143,4850,3309,29,0,17906
2020-02-23,19,9571,144,4813,3718,0,0,18246
2020-02-23,20,9573,143,4765,4168,0,0,18649
2020-02-23,21,9582,143,4679,4099,0,0,18503
2020-02-23,22,9580,142,4209,4247,0,0,18178
2020-02-23,23,9574,142,3700,4094,0,0,17510
2020-02-23,24,9575,142,3522,3176,0,0,16415
2020-02-24,1,9578,167,3425,2893,0,0,16063
2020-02-24,2,9575,191,3444,2707,0,10,15927
2020-02-24,3,9580,255,3431,2764,0,8,16038
2020-02-24,4,9566,342,3336,2676,0,9,15929
2020-02-24,5,9562,635,3476,1809,0,9,15491
2020-02-24,6,9571,1078,3737,1804,0,14,16204
2020-02-24,7,9565,1285,4155,2027,2,19,17053
2020-02-24,8,9549,1386,4598,1722,36,26,17317
2020-02-24,9,9557,1268,5181,1184,160,26,17376
2020-02-24,10,9560,1195,5140,838,263,27,17023
2020-02-24,11,9557,1275,4978,525,311,27,16673
2020-02-24,12,9553,1253,4409,510,309,27,16061
2020-02-24,13,9553,1289,4160,268,339,26,15635
2020-02-24,14,9560,1421,4311,245,284,29,15850
2020-02-24,15,9569,2059,4945,299,229,44,17145
2020-02-24,16,9573,1880,4940,290,128,79,16890
2020-02-24,17,9564,1858,5010,189,53,80,16754
2020-02-24,18,9566,2305,5457,240,12,117,17697
2020-02-24,19,9564,2423,5557,248,0,154,17946
2020-02-24,20,9561,2252,5491,263,0,107,17674
2020-02-24,21,9562,1628,5356,338,0,88,16972
2020-02-24,22,9553,1239,5124,423,0,99,16438
2020-02-24,23,9558,881,4536,614,0,38,15627
2020-02-24,24,9572,529,4099,899,0,18,15117
2020-02-25,1,9568,401,3618,1082,0,13,14682
2020-02-25,2,9565,303,3415,1019,0,11,14313
2020-02-25,3,9561,221,3373,1128,0,10,14293
2020-02-25,4,9570,335,3420,1383,0,10,14718
2020-02-25,5,9572,775,3509,1099,0,11,14966
2020-02-25,6,9571,1152,3524,743,0,12,15002
2020-02-25,7,9562,1247,3980,1356,1,28,16174
2020-02-25,8,9565,1364,4759,2042,6,30,17766
2020-02-25,9,9556,1708,4708,1796,47,29,17844
2020-02-25,10,9553,1361,4662,1652,93,27,17348
2020-02-25,11,9556,1229,4615,1606,149,27,17182
2020-02-25,12,9554,1183,4644,1537,208,28,17154
2020-02-25,13,9552,1216,4363,1664,188,28,17011
2020-02-25,14,9555,1371,4179,1721,170,28,17024
2020-02-25,15,9561,1652,4150,1823,141,27,17354
2020-02-25,16,9556,1706,4124,2125,92,27,17630
2020-02-25,17,9557,1415,4388,2159,53,27,17599
2020-02-25,18,9549,1432,4565,2365,10,27,17948
2020-02-25,19,9551,1581,4931,2550,0,26,18639
2020-02-25,20,9551,1581,4923,2649,0,26,18730
2020-02-25,21,9555,1159,4564,2720,0,26,18024
2020-02-25,22,9566,684,4428,2640,0,26,17344
2020-02-25,23,9554,440,3894,2613,0,26,16527
2020-02-25,24,9568,261,3686,2355,0,19,15889
2020-02-26,1,9574,222,3430,2387,0,13,15626
2020-02-26,2,9576,225,3451,2364,0,10,15626
2020-02-26,3,9570,346,3435,2401,0,10,15762
2020-02-26,4,9575,492,3406,2096,0,10,15579
2020-02-26,5,9568,746,3549,1638,0,11,15512
2020-02-26,6,9567,962,3774,1998,0,13,16314
2020-02-26,7,9560,1109,4265,2031,1,23,16989
2020-02-26,8,9570,1280,4976,2341,2,27,18196
2020-02-26,9,9564,1618,4924,2349,11,27,18493
2020-02-26,10,9563,1904,5020,2134,30,27,18678
2020-02-26,11,9560,2155,4888,2035,50,29,18717
2020-02-26,12,9560,1733,4760,2189,66,28,18336
2020-02-26,13,9560,1510,4734,2270,67,32,18173
2020-02-26,14,9552,1594,4836,2273,64,34,18353
2020-02-26,15,9559,1980,4987,2136,54,28,18744
2020-02-26,16,9567,2197,5031,2103,37,27,18962
2020-02-26,17,9556,2123,5339,2185,20,27,19250
2020-02-26,18,9563,2026,5323,2285,3,27,19227
2020-02-26,19,9556,1904,4979,2487,0,26,18952
2020-02-26,20,9558,1832,4617,2831,0,27,18865
2020-02-26,21,9558,1832,4659,3029,0,27,19105
2020-02-26,22,9562,1581,4915,2990,0,27,19075
2020-02-26,23,9563,1411,4524,3025,0,27,18550
2020-02-26,24,9563,750,3865,3084,0,17,17279
2020-02-27,1,9561,659,3912,3169,0,12,17313
2020-02-27,2,9564,283,3628,3275,0,12,16762
2020-02-27,3,9564,300,3396,3362,0,12,16634
2020-02-27,4,9570,391,3367,3325,0,11,16664
2020-02-27,5,9577,447,3360,3445,0,12,16841
2020-02-27,6,9575,511,3666,3508,0,13,17273
2020-02-27,7,9575,642,3902,3766,1,23,17909
2020-02-27,8,9576,1087,4479,4004,2,27,19175
2020-02-27,9,9571,1194,4391,4156,16,27,19355
2020-02-27,10,9567,1283,4480,4276,54,27,19687
2020-02-27,11,9570,1247,5002,4150,75,27,20071
2020-02-27,12,9567,1022,4852,4280,80,27,19828
2020-02-27,13,9575,951,4411,4268,92,27,19324
2020-02-27,14,9575,771,4486,4265,89,27,19213
2020-02-27,15,9579,711,4641,4267,77,27,19302
2020-02-27,16,9575,878,4559,4304,62,27,19405
2020-02-27,17,9576,1000,4597,4341,45,27,19586
2020-02-27,18,9572,1165,5149,4376,8,27,20297
2020-02-27,19,9570,1442,5325,4361,0,27,20725
2020-02-27,20,9563,1451,5146,4373,0,27,20560
2020-02-27,21,9566,1450,4866,4443,0,30,20355
2020-02-27,22,9568,1452,4732,4478,0,30,20260
2020-02-27,23,9566,956,4129,4426,0,27,19104
2020-02-27,24,9561,876,3742,4034,0,15,18228
2020-02-28,1,9561,479,3688,4153,0,13,17894
2020-02-28,2,9559,252,3653,4297,0,12,17773
2020-02-28,3,9555,256,3607,4054,0,11,17483
2020-02-28,4,9558,263,3549,4205,0,10,17585
2020-02-28,5,9560,266,3557,3870,0,10,17263
2020-02-28,6,9554,376,3758,3772,0,11,17471
2020-02-28,7,9563,512,4609,3907,1,19,18611
2020-02-28,8,9563,832,5070,3894,10,26,19395
2020-02-28,9,9564,941,5188,3843,54,27,19617
2020-02-28,10,9560,951,5198,3825,89,27,19650
2020-02-28,11,9563,1001,4958,3784,170,30,19506
2020-02-28,12,9565,1016,4571,3826,262,30,19270
2020-02-28,13,9563,1034,4281,3856,287,28,19049
2020-02-28,14,9562,1079,4254,3818,290,26,19029
2020-02-28,15,9567,1202,4120,3883,248,28,19048
2020-02-28,16,9567,1430,4184,3784,139,45,19149
2020-02-28,17,9567,1467,4766,3835,77,73,19785
2020-02-28,18,9561,1539,5280,3572,17,83,20052
2020-02-28,19,9559,1596,5412,3486,0,80,20133
2020-02-28,20,9559,1583,4868,3546,0,78,19634
2020-02-28,21,9554,1523,5008,3575,0,76,19736
2020-02-28,22,9555,1157,4804,3546,0,76,19138
2020-02-28,23,9553,1113,4634,3406,0,79,18785
2020-02-28,24,9560,925,4196,3292,0,26,17999
2020-02-29,1,9556,668,3829,3088,0,1,17142
2020-02-29,2,9554,630,3920,2770,0,0,16874
2020-02-29,3,9561,637,4041,2597,0,0,16836
2020-02-29,4,9565,638,4054,2726,0,0,16983
2020-02-29,5,9563,711,4021,2599,0,0,16894
2020-02-29,6,9558,960,4395,2337,0,0,17250
2020-02-29,7,9558,1261,4496,2264,2,0,17581
2020-02-29,8,9563,1234,5000,2110,23,0,17930
2020-02-29,9,9559,1221,5091,2121,87,0,18079
2020-02-29,10,9559,1349,5205,1986,189,0,18288
2020-02-29,11,9561,1150,4988,2283,243,0,18225
2020-02-29,12,9554,1036,4607,2159,290,0,17646
2020-02-29,13,9558,1119,4533,2193,328,0,17731
2020-02-29,14,9563,1217,4053,2397,325,0,17555
2020-02-29,15,9563,1461,4014,2259,305,1,17603
2020-02-29,16,9564,1759,4086,2254,264,23,17950
2020-02-29,17,9568,1924,4757,1933,164,53,18399
2020-02-29,18,9562,1840,5111,1759,40,51,18363
2020-02-29,19,9563,1846,5500,1558,0,51,18518
2020-02-29,20,9565,1959,5444,1629,0,63,18660
2020-02-29,21,9567,1693,5036,1842,0,50,18188
2020-02-29,22,9547,1514,4603,2098,0,49,17811
2020-02-29,23,9545,1086,3925,2184,0,51,16791
2020-02-29,24,9566,1009,3905,2139,0,6,16625
2020-03-01,1,9593,930,4086,1917,0,0,16526
2020-03-01,2,9596,987,4193,1723,0,0,16499
2020-03-01,3,9630,1103,4152,1503,0,0,16388
2020-03-01,4,9641,1167,3989,1422,0,0,16219
2020-03-01,5,9662,1144,4069,1280,0,0,16155
2020-03-01,6,9713,1440,4182,1031,0,0,16366
2020-03-01,7,9773,1650,4286,1163,2,0,16874
2020-03-01,8,9784,1068,4852,1153,61,0,16918
2020-03-01,9,9810,883,4982,1106,209,0,16990
2020-03-01,10,9834,817,5031,1175,337,0,17194
2020-03-01,11,9808,598,4946,1236,369,0,16957
2020-03-01,12,9809,337,4521,1824,351,0,16842
2020-03-01,13,9806,280,3937,2306,359,0,16688
2020-03-01,14,9807,537,3620,2283,359,0,16606
2020-03-01,15,9811,619,3632,2521,277,0,16860
2020-03-01,16,9810,731,4146,2654,223,0,17564
2020-03-01,17,9808,733,4774,3127,95,0,18537
2020-03-01,18,9815,737,5420,3417,23,0,19412
2020-03-01,19,9815,783,5748,3684,0,0,20030
2020-03-01,20,9818,770,5300,3797,0,0,19685
2020-03-01,21,9813,576,4603,4097,0,0,19089
2020-03-01,22,9832,345,4275,3846,0,0,18298
2020-03-01,23,9937,199,4079,3557,0,0,17772
2020-03-01,24,10004,198,3723,3083,0,0,17008
2020-03-02,1,10001,204,3543,2878,0,0,16626
2020-03-02,2,9994,202,3477,2211,0,10,15894
2020-03-02,3,10006,252,3447,2482,0,12,16199
2020-03-02,4,10019,301,3555,2478,0,13,16366
2020-03-02,5,10019,523,3476,2282,0,13,16313
2020-03-02,6,10021,896,3579,2060,0,15,16571
2020-03-02,7,10039,1081,4048,2626,2,22,17818
2020-03-02,8,10047,1049,4738,2691,12,49,18586
2020-03-02,9,10057,1067,4716,2838,29,52,18759
2020-03-02,10,10078,1071,4297,3053,56,53,18608
2020-03-02,11,10075,1119,4337,2951,62,53,18597
2020-03-02,12,10076,1304,4302,2796,56,37,18571
2020-03-02,13,10076,1263,4414,2670,72,41,18536
2020-03-02,14,10072,1289,4543,2378,90,35,18407
2020-03-02,15,10074,1728,4483,2013,86,32,18416
2020-03-02,16,10052,1977,4681,1653,78,28,18469
2020-03-02,17,10062,1559,5162,1375,53,27,18238
2020-03-02,18,10071,1252,5555,1287,13,27,18205
2020-03-02,19,10074,1224,5450,1343,0,27,18118
2020-03-02,20,10072,1246,5309,1295,0,27,17949
2020-03-02,21,10075,1261,5658,1015,0,27,18036
2020-03-02,22,10076,1498,5071,808,0,27,17480
2020-03-02,23,10072,978,4767,713,0,27,16557
2020-03-02,24,10086,943,4156,762,0,18,15965
2020-03-03,1,10085,924,3608,442,0,15,15074
2020-03-03,2,10087,854,3564,611,0,11,15127
2020-03-03,3,10091,832,3566,417,0,10,14916
2020-03-03,4,10077,896,3643,274,0,10,14900
2020-03-03,5,10065,1038,3552,239,0,10,14904
2020-03-03,6,10063,1248,3864,198,0,15,15388
2020-03-03,7,10065,1264,4701,239,1,24,16294
2020-03-03,8,10063,1553,4962,354,10,26,16968
2020-03-03,9,10061,1597,5149,381,46,26,17260
2020-03-03,10,10069,1592,5307,370,75,27,17440
2020-03-03,11,10078,1571,5503,250,100,26,17528
2020-03-03,12,10074,1436,5284,216,112,26,17148
2020-03-03,13,10075,1314,5065,192,98,26,16770
2020-03-03,14,10077,1308,5078,322,86,27,16898
2020-03-03,15,10076,1339,4832,668,77,27,17019
2020-03-03,16,10060,1122,4677,1115,59,26,17059
2020-03-03,17,10054,1160,4924,1438,27,27,17630
2020-03-03,18,10054,1398,5010,1675,14,27,18178
2020-03-03,19,10054,1402,4884,2082,0,27,18449
2020-03-03,20,10064,1405,5055,2406,0,33,18963
2020-03-03,21,10066,1542,4562,2835,0,27,19032
2020-03-03,22,10064,823,4275,3298,0,27,18487
2020-03-03,23,10065,423,3875,3126,0,26,17515
2020-03-03,24,10068,334,3716,2414,0,16,16548
2020-03-04,1,10089,227,3567,1954,0,11,15848
2020-03-04,2,10085,209,3437,1549,0,9,15289
2020-03-04,3,10083,207,3462,1207,0,9,14968
2020-03-04,4,10085,277,3436,1026,0,10,14834
2020-03-04,5,10080,369,3493,1176,0,11,15129
2020-03-04,6,10084,377,3480,1796,1,14,15752
2020-03-04,7,10083,490,3717,2349,3,22,16664
2020-03-04,8,10079,550,4274,2521,29,26,17479
2020-03-04,9,10083,701,4381,2444,89,26,17724
2020-03-04,10,10084,839,4272,2160,174,26,17555
2020-03-04,11,10083,845,4274,2230,170,26,17628
2020-03-04,12,10084,885,4430,1953,166,26,17544
2020-03-04,13,9948,892,4309,1940,182,26,17297
2020-03-04,14,10019,865,3915,2080,237,26,17142
2020-03-04,15,10087,771,3966,2134,207,26,17191
2020-03-04,16,10087,844,4103,2167,160,26,17387
2020-03-04,17,10083,1012,4598,2095,43,26,17857
2020-03-04,18,10082,1011,5144,1625,18,26,17906
2020-03-04,19,10086,1155,5678,1380,0,26,18325
2020-03-04,20,10082,1075,5389,1421,0,26,17993
2020-03-04,21,10078,1004,5216,1577,0,27,17902
2020-03-04,22,10078,896,4949,1627,0,27,17577
2020-03-04,23,10085,1014,4724,1555,0,26,17404
2020-03-04,24,10084,446,4233,1593,0,17,16373
2020-03-05,1,10088,244,4013,1556,0,14,15915
2020-03-05,2,10088,247,4089,1428,0,15,15867
2020-03-05,3,10064,326,3848,1164,0,15,15417
2020-03-05,4,10078,587,4005,819,0,14,15503
2020-03-05,5,10079,896,4095,442,0,14,15526
2020-03-05,6,10073,1223,3935,331,1,15,15578
2020-03-05,7,10068,1423,4420,420,1,21,16353
2020-03-05,8,10070,1378,4844,626,61,26,17005
2020-03-05,9,10071,1287,4628,892,205,26,17109
2020-03-05,10,10071,1300,4524,1034,342,26,17297
2020-03-05,11,10073,1421,4329,1120,407,27,17377
2020-03-05,12,10073,1310,4598,962,411,27,17381
2020-03-05,13,10070,1302,4391,870,406,27,17066
2020-03-05,14,10071,1317,4291,838,380,27,16924
2020-03-05,15,10069,1491,3920,859,377,28,16744
2020-03-05,16,10068,1510,4230,893,269,29,16999
2020-03-05,17,10073,1543,4427,1088,155,27,17313
2020-03-05,18,10073,1549,4661,1429,39,27,17778
2020-03-05,19,10073,1552,4634,1887,0,27,18173
2020-03-05,20,10075,1557,4822,1929,0,28,18411
2020-03-05,21,10081,1559,4551,2445,0,29,18665
2020-03-05,22,10083,1555,4432,2035,0,26,18131
2020-03-05,23,10082,2067,4622,1123,0,27,17921
2020-03-05,24,10076,1972,4223,870,0,19,17160
2020-03-06,1,10077,977,3771,940,0,16,15781
2020-03-06,2,10076,850,3628,897,0,16,15467
2020-03-06,3,10073,639,3541,1046,0,16,15315
2020-03-06,4,10075,497,3378,1059,0,16,15025
2020-03-06,5,10069,581,3658,1061,0,16,15385
2020-03-06,6,10062,656,3323,1206,0,22,15269
2020-03-06,7,10065,830,3944,1146,2,25,16012
2020-03-06,8,10072,1025,5011,1368,16,27,17519
2020-03-06,9,10070,1080,5242,1488,65,27,17972
2020-03-06,10,10073,1204,5279,1700,127,27,18410
2020-03-06,11,10073,1337,5047,2270,171,27,18925
2020-03-06,12,10043,1070,4430,2870,167,27,18607
2020-03-06,13,10044,1040,4023,3264,161,27,18559
2020-03-06,14,10042,1040,3526,3604,177,27,18416
2020-03-06,15,10044,1040,3597,3547,145,27,18400
2020-03-06,16,10044,1041,3686,3802,98,27,18698
2020-03-06,17,10058,1167,4304,3753,56,27,19365
2020-03-06,18,10059,1216,4816,3639,17,27,19774
2020-03-06,19,10061,978,4638,3789,0,27,19493
2020-03-06,20,10066,850,4677,3712,0,27,19332
2020-03-06,21,10057,845,4667,3650,0,27,19246
2020-03-06,22,10060,557,4344,3490,0,27,18478
2020-03-06,23,10063,234,4322,3236,0,27,17882
2020-03-06,24,10056,155,3856,2983,0,19,17069
2020-03-07,1,10063,153,3696,2795,0,11,16718
2020-03-07,2,10062,157,3792,2460,0,0,16471
2020-03-07,3,10062,235,3832,2010,0,0,16139
2020-03-07,4,10056,555,3934,1646,0,0,16191
2020-03-07,5,10060,835,3903,1278,0,0,16076
2020-03-07,6,10062,1168,4085,947,1,0,16263
2020-03-07,7,10066,1275,4325,561,3,0,16230
2020-03-07,8,10066,1314,4472,372,66,0,16290
2020-03-07,9,10063,1025,4767,303,203,1,16362
2020-03-07,10,10060,839,5067,230,333,0,16529
2020-03-07,11,10058,983,4973,199,410,0,16623
2020-03-07,12,10063,1039,4898,267,420,0,16687
2020-03-07,13,10062,1190,4480,494,410,0,16636
2020-03-07,14,10065,1018,3969,743,415,0,16210
2020-03-07,15,10068,964,3741,950,400,0,16123
2020-03-07,16,10067,966,3813,1064,332,0,16242
2020-03-07,17,10061,1022,4103,1444,206,0,16836
2020-03-07,18,10066,989,4610,1790,60,0,17515
2020-03-07,19,10063,1016,5127,2078,0,0,18284
2020-03-07,20,10065,1071,4861,2463,0,0,18460
2020-03-07,21,10066,857,4428,2713,0,0,18064
2020-03-07,22,10066,433,4182,2981,0,0,17662
2020-03-07,23,10064,172,3648,3172,0,0,17056
2020-03-07,24,10064,143,3232,3067,0,0,16506
2020-03-08,1,10041,143,3190,2810,0,0,16184
2020-03-08,2,10057,142,3220,3040,0,0,16459
2020-03-08,3,10065,143,3127,2925,0,0,16260
2020-03-08,4,10083,142,3177,2582,0,0,15984
2020-03-08,5,10080,142,3057,2653,0,0,15932
2020-03-08,6,10080,142,3233,2282,2,0,15739
2020-03-08,7,10082,142,3456,2363,3,0,16046
2020-03-08,8,10077,142,3693,2351,53,0,16316
2020-03-08,9,10096,141,3755,2577,174,0,16743
2020-03-08,10,10092,141,3718,2438,324,0,16713
2020-03-08,11,10094,141,3647,2292,393,2,16569
2020-03-08,12,10091,140,3487,2616,393,1,16728
2020-03-08,13,10096,139,3438,2774,412,0,16859
2020-03-08,14,10044,139,3429,2834,414,0,16860
2020-03-08,15,10089,139,3524,2745,382,0,16879
2020-03-08,16,10093,140,3663,3180,302,0,17378
2020-03-08,17,10088,139,3896,3751,143,0,18017
2020-03-08,18,10087,140,4280,3742,38,0,18287
2020-03-08,19,10087,141,4582,3974,0,0,18784
2020-03-08,20,10082,142,4271,3962,0,0,18457
2020-03-08,21,10086,142,3951,3756,0,2,17937
2020-03-08,22,10094,143,3548,3662,0,17,17464
2020-03-08,23,10092,143,3287,3517,0,29,17068
2020-03-08,24,10093,142,3222,3015,0,30,16502
2020-03-09,1,10097,142,3070,2849,0,29,16187
2020-03-09,2,10099,142,3121,2328,0,29,15719
2020-03-09,3,10097,142,3078,2379,0,31,15727
2020-03-09,4,10092,142,3094,2551,0,30,15909
2020-03-09,5,10089,143,3134,2928,0,38,16332
2020-03-09,6,10090,163,3279,3215,1,54,16802
2020-03-09,7,10086,199,3856,3754,3,60,17958
2020-03-09,8,10092,199,4058,3633,60,58,18100
2020-03-09,9,10088,201,3903,3110,180,59,17541
2020-03-09,10,10086,204,3863,2646,312,57,17168
2020-03-09,11,10085,203,4015,2665,344,63,17375
2020-03-09,12,10083,204,3852,2873,368,63,17443
2020-03-09,13,10087,204,3797,2896,337,65,17386
2020-03-09,14,10083,203,3657,2974,268,66,17251
2020-03-09,15,10086,204,3698,3186,236,63,17473
2020-03-09,16,10052,202,4240,2941,164,63,17662
2020-03-09,17,10037,202,4714,3299,66,63,18381
2020-03-09,18,10038,203,4915,3342,14,64,18576
2020-03-09,19,10039,202,4898,3478,0,66,18683
2020-03-09,20,10034,202,4748,3510,0,66,18560
2020-03-09,21,10040,202,4430,3790,0,60,18522
2020-03-09,22,10040,203,3904,3787,0,65,17999
2020-03-09,23,10045,202,3373,3601,0,60,17281
2020-03-09,24,10042,202,3212,3381,0,50,16887
2020-03-10,1,10029,202,3026,3275,0,48,16580
2020-03-10,2,10031,201,3103,2746,0,42,16123
2020-03-10,3,10028,201,3074,2746,0,43,16092
2020-03-10,4,10029,201,3037,2864,0,41,16172
2020-03-10,5,10029,201,3086,2989,0,46,16351
2020-03-10,6,10030,208,3268,3147,0,50,16703
2020-03-10,7,10032,209,3859,3871,2,57,18030
2020-03-10,8,10025,267,4216,3878,3,57,18446
